Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Region,State,City,Quantity,Sales,Profit,Discount,Shipping Mode,Return Status
ORD-000528,2024-03-13,CUST-00096,Kabir Reddy,PRD-CLO-KID-875,SchoolUniform Set,Clothing,Kids Wear,West,Maharashtra,Mumbai,5,1471.65,341.07,0.25,Standard Class,Not Returned
ORD-000529,2025-05-15,CUST-00518,Kiara Rao,PRD-ELE-MOB-365,iSmart Phone X,Electronics,Mobiles,West,Gujarat,Ahmedabad,2,70560.31,9749.3,0.0,First Class,Not Returned
ORD-000530,2025-07-08,CUST-00306,Aditya Pillai,PRD-CLO-MEN-447,DenimComfort Jeans,Clothing,Men's Wear,East,Bihar,Patna,6,7295.49,2258.68,0.1,Standard Class,Not Returned
ORD-000531,2023-10-14,CUST-00732,Sanya Menon,PRD-FUR-TAB-435,FoldEasy Table,Furniture,Tables,North,Punjab,Amritsar,2,15342.48,2227.04,0.2,Standard Class,Not Returned
ORD-000532,2025-04-23,CUST-00084,Vivaan Patel,PRD-ELE-CAM-587,ClickPro DSLR,Electronics,Cameras,South,Karnataka,Mysuru,3,82020.54,14056.62,0.25,Second Class,Not Returned
ORD-000533,2024-06-24,CUST-00599,Kiara Rao,PRD-CLO-FOO-805,ComfortWalk Sandals,Clothing,Footwear,East,Odisha,Bhubaneswar,1,423.67,67.3,0.0,Standard Class,Not Returned
ORD-000534,2025-07-26,CUST-00133,Isha Singh,PRD-HOM-DEC-811,WallArt Frame,Home & Kitchen,Decor,South,Kerala,Kochi,1,1902.42,208.57,0.0,Same Day,Not Returned
ORD-000535,2023-09-01,CUST-00617,Suresh Gupta,PRD-HOM-COO-478,NonStick Pan Set,Home & Kitchen,Cookware,North,Delhi,New Delhi,1,7877.49,731.78,0.0,Standard Class,Not Returned
ORD-000536,2024-09-13,CUST-00302,Sanya Nair,PRD-CLO-WOM-902,EleganceSaree,Clothing,Women's Wear,North,Delhi,New Delhi,3,2774.71,655.99,0.1,Standard Class,Not Returned
ORD-000537,2025-09-28,CUST-00003,Kabir Patel,PRD-ELE-HEA-991,NoiseCancel Pro,Electronics,Headphones,South,Kerala,Thiruvananthapuram,5,65288.8,4289.41,0.3,Standard Class,Not Returned
ORD-000538,2023-09-29,CUST-00781,Myra Kumar,PRD-ELE-CAM-783,ActionCam 4K,Electronics,Cameras,North,Haryana,Gurugram,3,92886.48,6942.35,0.3,Standard Class,Not Returned
ORD-000539,2025-03-20,CUST-00348,Priya Pillai,PRD-CLO-FOO-384,FormalStep Shoes,Clothing,Footwear,West,Maharashtra,Nagpur,4,1777.3,618.33,0.0,Second Class,Not Returned
ORD-000540,2024-09-24,CUST-00575,Karthik Das,PRD-CLO-MEN-733,ClassicFit Shirt,Clothing,Men's Wear,North,Delhi,New Delhi,6,5458.69,1715.53,0.2,Second Class,Returned
ORD-000541,2025-12-25,CUST-00185,Karthik Sharma,PRD-HOM-APP-351,QuickBlend Mixer,Home & Kitchen,Appliances,West,Rajasthan,Udaipur,5,37542.8,3490.82,0.0,First Class,Not Returned
ORD-000542,2025-04-02,CUST-00604,Priya Patel,PRD-ELE-MOB-547,iSmart Phone X,Electronics,Mobiles,South,Karnataka,Hubballi,4,189506.01,18449.96,0.1,Standard Class,Not Returned
ORD-000543,2023-07-23,CUST-00555,Meena Das,PRD-ELE-LAP-361,GamerEdge Laptop,Electronics,Laptops,West,Maharashtra,Pune,1,42093.54,2783.12,0.15,Second Class,Returned
ORD-000544,2024-10-28,CUST-00186,Sai Reddy,PRD-ELE-MOB-499,iSmart Phone X,Electronics,Mobiles,South,Tamil Nadu,Coimbatore,1,43636.83,2731.42,0.1,Standard Class,Not Returned
ORD-000545,2023-09-05,CUST-00054,Sanya Pillai,PRD-ELE-ACC-342,Wireless Mouse,Electronics,Accessories,North,Uttar Pradesh,Lucknow,2,18886.96,2016.13,0.1,Standard Class,Not Returned
ORD-000546,2025-04-13,CUST-00068,Divya Singh,PRD-CLO-FOO-339,FormalStep Shoes,Clothing,Footwear,East,West Bengal,Howrah,1,607.21,171.15,0.25,Second Class,Not Returned
ORD-000547,2023-09-15,CUST-00312,Aadhya Shetty,PRD-CLO-FOO-966,RunFast Sneakers,Clothing,Footwear,West,Maharashtra,Mumbai,5,13147.92,1547.17,0.1,Second Class,Not Returned
ORD-000548,2024-05-17,CUST-00551,Ananya Sharma,PRD-HOM-DEC-142,AromaGlow Candle Set,Home & Kitchen,Decor,South,Kerala,Thiruvananthapuram,5,16526.38,3383.56,0.0,Standard Class,Not Returned
ORD-000549,2025-09-14,CUST-00280,Aadhya Menon,PRD-CLO-FOO-962,ComfortWalk Sandals,Clothing,Footwear,West,Rajasthan,Udaipur,2,723.37,130.21,0.0,Standard Class,Not Returned
ORD-000550,2023-05-24,CUST-00308,Ishaan Verma,PRD-ELE-MOB-842,Pixel Series Phone,Electronics,Mobiles,North,Haryana,Faridabad,1,11577.56,1776.79,0.05,Second Class,Not Returned
ORD-000551,2024-10-13,CUST-00699,Rohan Rao,PRD-HOM-DEC-870,AromaGlow Candle Set,Home & Kitchen,Decor,West,Gujarat,Ahmedabad,2,10688.56,964.56,0.1,Standard Class,Not Returned
ORD-000552,2024-11-03,CUST-00017,Reyansh Gupta,PRD-HOM-COO-723,NonStick Pan Set,Home & Kitchen,Cookware,North,Delhi,New Delhi,4,1783.67,365.64,0.15,Second Class,Not Returned
ORD-000553,2025-09-28,CUST-00781,Myra Kumar,PRD-FUR-CHA-766,StudyDesk Chair,Furniture,Chairs,South,Karnataka,Hubballi,5,50513.47,3972.73,0.2,Second Class,Not Returned
ORD-000554,2025-02-09,CUST-00616,Aditya Gupta,PRD-FUR-TAB-108,CoffeeCorner Table,Furniture,Tables,South,Telangana,Hyderabad,2,10210.96,1445.22,0.2,Standard Class,Not Returned
ORD-000555,2024-07-29,CUST-00697,Neha Chatterjee,PRD-HOM-APP-192,QuickBlend Mixer,Home & Kitchen,Appliances,West,Rajasthan,Udaipur,2,1313.24,93.62,0.05,Standard Class,Not Returned
ORD-000556,2025-01-13,CUST-00038,Meena Nair,PRD-FUR-TAB-300,FoldEasy Table,Furniture,Tables,East,Bihar,Patna,3,73898.72,10756.61,0.0,First Class,Not Returned
ORD-000557,2025-10-08,CUST-00175,Arjun Menon,PRD-CLO-WOM-702,EleganceSaree,Clothing,Women's Wear,South,Karnataka,Bengaluru,6,1717.27,346.42,0.1,Same Day,Not Returned
ORD-000558,2025-12-07,CUST-00747,Lakshmi Menon,PRD-OFF-PAP-809,PrintReady A4 Ream,Office Supplies,Paper,West,Rajasthan,Udaipur,3,1346.64,393.8,0.25,Standard Class,Not Returned
ORD-000559,2023-04-17,CUST-00331,Diya Shetty,PRD-FUR-STO-224,CabinetPro Unit,Furniture,Storage,West,Gujarat,Surat,2,44913.35,5230.74,0.1,Second Class,Returned
ORD-000560,2024-04-04,CUST-00049,Rohan Bose,PRD-ELE-CAM-559,MirrorLite Camera,Electronics,Cameras,South,Kerala,Kochi,2,40731.35,4519.93,0.1,Standard Class,Not Returned
ORD-000561,2023-02-21,CUST-00756,Diya Reddy,PRD-ELE-CAM-355,ClickPro DSLR,Electronics,Cameras,South,Telangana,Warangal,2,112480.81,19967.58,0.0,Second Class,Not Returned
ORD-000562,2025-09-09,CUST-00443,Ishaan Bose,PRD-OFF-BIN-353,RingFolder Set,Office Supplies,Binders,South,Tamil Nadu,Coimbatore,7,13459.01,3837.15,0.0,First Class,Not Returned
ORD-000563,2024-04-29,CUST-00075,Rahul Rao,PRD-OFF-ART-740,ColorSplash Kit,Office Supplies,Art Supplies,North,Delhi,New Delhi,5,7208.64,910.03,0.0,Same Day,Not Returned
ORD-000564,2023-05-14,CUST-00131,Vivaan Nair,PRD-ELE-CAM-408,ClickPro DSLR,Electronics,Cameras,West,Gujarat,Ahmedabad,3,117530.44,22842.12,0.0,Second Class,Not Returned
ORD-000565,2024-08-26,CUST-00391,Lakshmi Bose,PRD-FUR-STO-985,StackBox Storage,Furniture,Storage,North,Delhi,New Delhi,7,95264.32,8356.08,0.15,Standard Class,Not Returned
ORD-000566,2023-07-27,CUST-00348,Priya Pillai,PRD-CLO-MEN-629,DenimComfort Jeans,Clothing,Men's Wear,North,Punjab,Ludhiana,5,3335.9,934.05,0.0,Standard Class,Not Returned
ORD-000567,2024-02-01,CUST-00587,Lakshmi Reddy,PRD-ELE-ACC-463,PowerBank 20000mAh,Electronics,Accessories,North,Uttar Pradesh,Lucknow,3,154611.89,25429.41,0.05,Standard Class,Returned
ORD-000568,2023-09-19,CUST-00320,Aarav Patel,PRD-CLO-KID-697,SchoolUniform Set,Clothing,Kids Wear,East,West Bengal,Kolkata,7,16191.21,5408.52,0.2,Standard Class,Not Returned
ORD-000569,2025-01-25,CUST-00009,Kabir Sharma,PRD-CLO-WOM-343,EleganceSaree,Clothing,Women's Wear,North,Delhi,New Delhi,6,17541.29,4184.42,0.1,Standard Class,Not Returned
ORD-000570,2024-02-17,CUST-00071,Kiara Nair,PRD-FUR-STO-714,CabinetPro Unit,Furniture,Storage,West,Rajasthan,Udaipur,6,28864.19,-1906.98,0.3,Standard Class,Returned
ORD-000571,2023-03-28,CUST-00508,Aditya Bose,PRD-ELE-MOB-809,Pixel Series Phone,Electronics,Mobiles,South,Tamil Nadu,Chennai,7,74251.59,7037.12,0.2,First Class,Not Returned
ORD-000572,2024-11-09,CUST-00758,Meena Shetty,PRD-FUR-STO-945,StackBox Storage,Furniture,Storage,East,Odisha,Bhubaneswar,6,115659.48,13978.89,0.0,Standard Class,Not Returned
ORD-000573,2023-10-19,CUST-00298,Ananya Pillai,PRD-FUR-BOO-130,WoodCraft Bookcase,Furniture,Bookcases,South,Telangana,Hyderabad,2,23199.24,1757.46,0.05,First Class,Not Returned
ORD-000574,2024-11-26,CUST-00568,Rahul Singh,PRD-ELE-LAP-280,UltraBook Pro 14,Electronics,Laptops,East,West Bengal,Kolkata,6,179924.3,19150.94,0.0,Standard Class,Not Returned
ORD-000575,2023-08-16,CUST-00347,Meena Bose,PRD-HOM-APP-345,ChillTech Fridge Mini,Home & Kitchen,Appliances,North,Haryana,Gurugram,4,5568.07,849.04,0.25,Same Day,Not Returned
ORD-000576,2023-05-14,CUST-00122,Ishaan Singh,PRD-ELE-LAP-296,GamerEdge Laptop,Electronics,Laptops,North,Haryana,Faridabad,6,77968.68,10209.94,0.3,Second Class,Not Returned
ORD-000577,2024-01-23,CUST-00549,Arjun Kumar,PRD-FUR-TAB-353,OfficePro Desk,Furniture,Tables,South,Telangana,Hyderabad,2,32125.88,1135.35,0.25,First Class,Not Returned
ORD-000578,2023-06-16,CUST-00482,Isha Gupta,PRD-OFF-STA-620,WriteWell Pen Set,Office Supplies,Stationery,North,Haryana,Faridabad,2,1655.14,403.09,0.25,Standard Class,Not Returned
ORD-000579,2025-09-16,CUST-00733,Kabir Menon,PRD-HOM-APP-695,ChillTech Fridge Mini,Home & Kitchen,Appliances,North,Delhi,New Delhi,3,16873.17,2468.68,0.05,First Class,Not Returned
ORD-000580,2024-04-25,CUST-00406,Rahul Shetty,PRD-ELE-CAM-685,ActionCam 4K,Electronics,Cameras,South,Telangana,Warangal,5,34564.27,-1793.25,0.25,First Class,Not Returned
ORD-000581,2025-11-28,CUST-00361,Rahul Gupta,PRD-ELE-MOB-624,Redmagic Phone,Electronics,Mobiles,West,Gujarat,Surat,7,172809.99,9047.36,0.2,Standard Class,Not Returned
ORD-000582,2025-10-15,CUST-00325,Suresh Gupta,PRD-ELE-MOB-552,Pixel Series Phone,Electronics,Mobiles,South,Karnataka,Mysuru,6,282831.26,49871.37,0.0,Standard Class,Not Returned
ORD-000583,2023-06-10,CUST-00284,Arjun Iyer,PRD-HOM-COO-173,NonStick Pan Set,Home & Kitchen,Cookware,North,Punjab,Amritsar,2,7646.4,1282.51,0.05,Second Class,Not Returned
ORD-000584,2024-07-16,CUST-00196,Myra Pillai,PRD-OFF-PAP-108,GlossyPhoto Paper,Office Supplies,Paper,West,Gujarat,Surat,4,1187.13,279.68,0.15,Same Day,Not Returned
ORD-000585,2023-01-25,CUST-00484,Aditya Singh,PRD-CLO-WOM-333,CasualKurti Set,Clothing,Women's Wear,South,Tamil Nadu,Coimbatore,6,5431.11,1212.88,,Second Class,Not Returned
ORD-000586,2025-08-17,CUST-00740,Reyansh Singh,PRD-OFF-BIN-420,ClipFile Binder,Office Supplies,Binders,East,Odisha,Bhubaneswar,7,8770.77,1751.59,0.05,Standard Class,Not Returned
ORD-000587,2023-03-03,CUST-00384,Diya Patel,PRD-ELE-LAP-855,BizBook Air,Electronics,Laptops,South,Telangana,Warangal,3,104645.16,12512.58,0.05,Standard Class,Not Returned
ORD-000588,2025-04-06,CUST-00782,Lakshmi Shetty,PRD-OFF-BIN-701,RingFolder Set,Office Supplies,Binders,South,Karnataka,Bengaluru,3,5945.88,1080.06,0.0,Same Day,Not Returned
ORD-000589,2025-03-11,CUST-00391,Lakshmi Bose,PRD-ELE-CAM-647,ClickPro DSLR,Electronics,Cameras,North,Uttar Pradesh,Lucknow,4,212040.53,40129.92,0.1,Second Class,Not Returned
ORD-000590,2024-09-15,CUST-00096,Kabir Reddy,PRD-ELE-ACC-132,FastCharge Cable,Electronics,Accessories,West,Rajasthan,Udaipur,5,188093.27,23762.35,0.0,Standard Class,Not Returned
ORD-000591,2025-03-01,CUST-00291,Isha Sharma,PRD-ELE-HEA-636,StudioSound Headset,Electronics,Headphones,South,Karnataka,Mysuru,1,19785.96,-560.45,0.25,Standard Class,Not Returned
ORD-000592,2025-03-11,CUST-00161,Rahul Singh,PRD-HOM-COO-589,SteelPro Cookware,Home & Kitchen,Cookware,West,Gujarat,Ahmedabad,2,12579.8,1753.76,0.0,First Class,Not Returned
ORD-000593,2025-08-30,CUST-00163,Aditya Patel,PRD-CLO-KID-614,PlayTime Tshirt,Clothing,Kids Wear,West,Gujarat,Surat,4,7942.93,1910.17,0.05,Standard Class,Not Returned
ORD-000594,2023-05-12,CUST-00409,Diya Verma,PRD-CLO-WOM-436,SummerDress,Clothing,Women's Wear,East,Odisha,Bhubaneswar,6,11132.51,2250.71,0.2,Second Class,Not Returned
ORD-000595,2024-08-12,CUST-00662,Sanya Das,PRD-HOM-APP-817,ChillTech Fridge Mini,Home & Kitchen,Appliances,East,Odisha,Bhubaneswar,1,718.8,117.18,0.3,First Class,Not Returned
ORD-000596,2024-01-03,CUST-00633,Myra Rao,PRD-OFF-ART-774,SketchPro Set,Office Supplies,Art Supplies,South,Karnataka,Mysuru,3,2593.6,612.46,0.0,Standard Class,Not Returned
ORD-000597,2024-07-14,CUST-00644,Aditya Iyer,PRD-CLO-MEN-843,FormalWear Blazer,Clothing,Men's Wear,West,Maharashtra,Pune,4,10780.47,1916.75,0.15,Same Day,Not Returned
ORD-000598,2025-01-25,CUST-00079,Ishaan Sharma,PRD-OFF-BIN-561,RingFolder Set,Office Supplies,Binders,South,Tamil Nadu,Madurai,4,4740.73,1071.8,0.0,Standard Class,Not Returned
ORD-000599,2025-08-03,CUST-00391,Lakshmi Bose,PRD-FUR-STO-506,StackBox Storage,Furniture,Storage,South,Telangana,Hyderabad,6,12828.83,1258.12,0.0,Standard Class,Not Returned
ORD-000600,2025-09-19,CUST-00473,Karthik Pillai,PRD-ELE-ACC-348,Wireless Mouse,Electronics,Accessories,West,Gujarat,Ahmedabad,7,247443.53,28213.15,0.2,First Class,Not Returned
ORD-000601,2023-12-16,CUST-00019,Aditya Shetty,PRD-CLO-WOM-227,CasualKurti Set,Clothing,Women's Wear,North,Uttar Pradesh,Lucknow,4,6077.05,916.89,0.0,Second Class,Returned
ORD-000602,2024-07-13,CUST-00158,Aditya Sharma,PRD-FUR-TAB-831,FoldEasy Table,Furniture,Tables,South,Tamil Nadu,Coimbatore,3,5284.47,246.67,0.0,First Class,Not Returned
ORD-000603,2023-07-30,CUST-00400,Aditya Verma,PRD-OFF-ART-712,ColorSplash Kit,Office Supplies,Art Supplies,South,Kerala,Kochi,4,2186.39,224.41,0.05,Standard Class,Not Returned
ORD-000604,2023-07-07,CUST-00017,Reyansh Gupta,PRD-FUR-CHA-940,ExecutiveDeluxe Chair,Furniture,Chairs,South,Karnataka,Bengaluru,1,15261.15,1842.09,0.0,First Class,Not Returned
ORD-000605,2023-12-10,CUST-00742,Meena Iyer,PRD-ELE-CAM-210,MirrorLite Camera,Electronics,Cameras,West,Gujarat,Ahmedabad,3,110356.68,-5387.22,0.3,Second Class,Not Returned
ORD-000606,2023-09-05,CUST-00238,Divya Shetty,PRD-ELE-HEA-277,BassBoost Earbuds,Electronics,Headphones,South,Telangana,Hyderabad,4,172015.84,13535.29,0.15,Standard Class,Not Returned
ORD-000607,2024-07-24,CUST-00666,Kiara Das,PRD-CLO-MEN-323,ClassicFit Shirt,Clothing,Men's Wear,North,Uttar Pradesh,Lucknow,4,11425.0,1889.12,0.25,Same Day,Not Returned
ORD-000608,2024-05-30,CUST-00098,Suresh Patel,PRD-CLO-FOO-889,FormalStep Shoes,Clothing,Footwear,West,Gujarat,Ahmedabad,2,4183.44,1202.34,0.1,Same Day,Not Returned
ORD-000609,2023-05-19,CUST-00344,Arjun Iyer,PRD-ELE-ACC-491,PowerBank 20000mAh,Electronics,Accessories,North,Punjab,Ludhiana,5,178868.2,19235.73,0.05,Standard Class,Not Returned
ORD-000610,2023-09-12,CUST-00317,Myra Patel,PRD-ELE-CAM-734,ClickPro DSLR,Electronics,Cameras,South,Tamil Nadu,Coimbatore,6,71529.59,5134.66,0.2,Standard Class,Returned
ORD-000611,2024-02-23,CUST-00658,Divya Bose,PRD-ELE-ACC-856,PowerBank 20000mAh,Electronics,Accessories,East,West Bengal,Howrah,3,7908.77,809.31,0.1,Second Class,Not Returned
ORD-000612,2025-12-02,CUST-00425,Karthik Patel,PRD-CLO-KID-334,PlayTime Tshirt,Clothing,Kids Wear,East,Odisha,Bhubaneswar,3,9769.0,1494.16,0.05,Standard Class,Returned
ORD-000613,2024-05-23,CUST-00704,Vivaan Patel,PRD-OFF-PAP-633,GlossyPhoto Paper,Office Supplies,Paper,North,Uttar Pradesh,Kanpur,5,1030.18,156.32,0.0,Standard Class,Not Returned
ORD-000614,2024-01-30,CUST-00054,Sanya Pillai,PRD-CLO-WOM-228,EleganceSaree,Clothing,Women's Wear,South,Tamil Nadu,Chennai,1,2689.96,-76.96,0.25,First Class,Not Returned
ORD-000615,2024-02-09,CUST-00251,Aditya Patel,PRD-FUR-TAB-392,OfficePro Desk,Furniture,Tables,North,Punjab,Amritsar,7,38798.04,2261.86,0.2,Standard Class,Not Returned
ORD-000616,2025-03-26,CUST-00387,Arjun Iyer,PRD-ELE-CAM-617,ActionCam 4K,Electronics,Cameras,West,Gujarat,Ahmedabad,1,3147.05,244.12,0.2,Standard Class,Not Returned
ORD-000617,2023-06-20,CUST-00778,Sanya Iyer,PRD-HOM-APP-650,HeatWave Toaster,Home & Kitchen,Appliances,South,Tamil Nadu,Coimbatore,5,16078.25,967.93,0.15,Standard Class,Not Returned
ORD-000618,2025-02-07,CUST-00576,Aditya Shetty,PRD-CLO-MEN-239,DenimComfort Jeans,Clothing,Men's Wear,West,Maharashtra,Mumbai,5,16921.04,3427.8,0.05,Standard Class,Not Returned
ORD-000619,2025-02-05,CUST-00504,Sai Chatterjee,PRD-FUR-STO-860,CabinetPro Unit,Furniture,Storage,North,Uttar Pradesh,Noida,2,13550.25,-1493.12,0.3,First Class,Not Returned
ORD-000620,2023-09-12,CUST-00395,Priya Menon,PRD-HOM-COO-881,NonStick Pan Set,Home & Kitchen,Cookware,North,Haryana,Faridabad,1,2966.51,246.85,0.25,Second Class,Not Returned
ORD-000621,2023-04-29,CUST-00667,Divya Pillai,PRD-FUR-STO-348,StackBox Storage,Furniture,Storage,North,Haryana,Gurugram,3,21293.81,1453.63,0.0,Standard Class,Not Returned
ORD-000622,2023-10-29,CUST-00261,Kabir Iyer,PRD-ELE-ACC-961,Wireless Mouse,Electronics,Accessories,South,Karnataka,Bengaluru,5,167410.01,10156.2,0.15,Standard Class,Not Returned
ORD-000623,2023-06-14,CUST-00531,Meena Patel,PRD-HOM-APP-949,QuickBlend Mixer,Home & Kitchen,Appliances,North,Haryana,Faridabad,7,35686.08,-2478.74,0.3,Standard Class,Not Returned
ORD-000624,2023-07-02,CUST-00112,Myra Pillai,PRD-CLO-KID-375,PlayTime Tshirt,Clothing,Kids Wear,West,Rajasthan,Udaipur,3,3438.17,514.01,0.1,Standard Class,Not Returned
ORD-000625,2025-10-04,CUST-00002,Aarav Singh,PRD-ELE-CAM-526,MirrorLite Camera,Electronics,Cameras,West,Rajasthan,Udaipur,2,29941.39,2827.26,0.0,Standard Class,Not Returned
ORD-000626,2023-10-03,CUST-00203,Ananya Nair,PRD-CLO-MEN-680,DenimComfort Jeans,Clothing,Men's Wear,West,Maharashtra,Mumbai,7,26255.37,8357.81,0.0,First Class,Not Returned
ORD-000627,2024-01-28,CUST-00266,Vivaan Patel,PRD-HOM-APP-741,ChillTech Fridge Mini,Home & Kitchen,Appliances,East,West Bengal,Kolkata,7,30536.54,5130.21,0.0,Standard Class,Not Returned
ORD-000628,2024-07-20,CUST-00066,Karthik Sharma,PRD-FUR-TAB-596,OfficePro Desk,Furniture,Tables,West,Maharashtra,Mumbai,2,16555.92,1224.87,0.0,Standard Class,Not Returned
ORD-000629,2023-03-27,CUST-00100,Aarav Reddy,PRD-ELE-MOB-717,Redmagic Phone,Electronics,Mobiles,North,Haryana,Faridabad,2,63971.41,10351.19,0.2,First Class,Not Returned
ORD-000630,2024-11-20,CUST-00380,Rohan Gupta,PRD-OFF-BIN-936,RingFolder Set,Office Supplies,Binders,South,Telangana,Warangal,1,604.79,50.06,0.15,Second Class,Not Returned
ORD-000631,2024-11-07,CUST-00103,Vivaan Menon,PRD-ELE-CAM-955,MirrorLite Camera,Electronics,Cameras,East,West Bengal,Kolkata,6,63938.29,-4793.36,0.3,Second Class,Not Returned
ORD-000632,2024-05-24,CUST-00378,Aadhya Rao,PRD-FUR-STO-776,CabinetPro Unit,Furniture,Storage,South,Telangana,Hyderabad,2,21850.67,2036.73,0.1,First Class,Not Returned
ORD-000633,2024-10-28,CUST-00695,Ananya Chatterjee,PRD-FUR-STO-856,CabinetPro Unit,Furniture,Storage,West,Maharashtra,Pune,2,32961.62,4439.49,0.15,Same Day,Not Returned
ORD-000634,2025-09-02,CUST-00675,Sai Singh,PRD-HOM-COO-400,SteelPro Cookware,Home & Kitchen,Cookware,West,Rajasthan,Jaipur,5,1166.24,115.18,0.25,First Class,Not Returned
ORD-000635,2023-03-07,CUST-00131,Vivaan Nair,PRD-CLO-MEN-952,DenimComfort Jeans,Clothing,Men's Wear,West,Rajasthan,Udaipur,1,538.65,136.11,0.0,First Class,Not Returned
ORD-000636,2025-09-14,CUST-00679,Aarav Nair,PRD-CLO-WOM-274,EleganceSaree,Clothing,Women's Wear,West,Rajasthan,Jaipur,5,4547.52,1579.44,0.0,Standard Class,Not Returned
ORD-000637,2023-11-25,CUST-00335,Divya Rao,PRD-HOM-APP-836,QuickBlend Mixer,Home & Kitchen,Appliances,South,Kerala,Kochi,7,44052.48,4696.11,0.0,Same Day,Not Returned
ORD-000638,2025-10-04,CUST-00093,Isha Das,PRD-OFF-BIN-689,ClipFile Binder,Office Supplies,Binders,West,Rajasthan,Jaipur,4,2184.77,202.23,0.1,Standard Class,Not Returned
ORD-000639,2025-02-20,CUST-00670,Myra Rao,PRD-CLO-FOO-328,RunFast Sneakers,Clothing,Footwear,South,Telangana,Hyderabad,2,6434.16,932.4,0.0,Standard Class,Not Returned
ORD-000640,2024-01-21,CUST-00763,Vivaan Chatterjee,PRD-HOM-DEC-230,AromaGlow Candle Set,Home & Kitchen,Decor,East,Odisha,Bhubaneswar,3,20196.76,4358.29,0.1,Standard Class,Not Returned
ORD-000641,2025-03-05,CUST-00434,Ananya Bose,PRD-FUR-BOO-632,WoodCraft Bookcase,Furniture,Bookcases,West,Rajasthan,Jaipur,6,40629.86,2343.95,0.0,Standard Class,Not Returned
ORD-000642,2025-08-01,CUST-00324,Neha Rao,PRD-ELE-HEA-611,NoiseCancel Pro,Electronics,Headphones,West,Maharashtra,Nagpur,2,97782.35,19087.44,0.1,Standard Class,Not Returned
ORD-000643,2023-03-12,CUST-00614,Kabir Iyer,PRD-FUR-CHA-968,ExecutiveDeluxe Chair,Furniture,Chairs,West,Gujarat,Ahmedabad,1,16905.07,1287.31,0.2,Standard Class,Not Returned
ORD-000644,2023-05-01,CUST-00342,Kiara Das,PRD-ELE-LAP-817,GamerEdge Laptop,Electronics,Laptops,West,Maharashtra,Pune,6,102809.88,6249.4,0.15,Standard Class,Not Returned
ORD-000645,2023-11-23,CUST-00023,Karthik Rao,PRD-CLO-KID-794,SchoolUniform Set,Clothing,Kids Wear,North,Haryana,Faridabad,7,8530.37,1570.25,0.15,Standard Class,Not Returned
ORD-000646,2024-08-01,CUST-00714,Rahul Das,PRD-HOM-DEC-199,AromaGlow Candle Set,Home & Kitchen,Decor,South,Karnataka,Hubballi,2,675.54,141.34,0.1,Standard Class,Not Returned
ORD-000647,2023-10-09,CUST-00453,Kiara Bose,PRD-OFF-BIN-314,ClipFile Binder,Office Supplies,Binders,South,Tamil Nadu,Madurai,4,3792.54,1051.19,0.0,Standard Class,Not Returned
ORD-000648,2023-07-28,CUST-00695,Ananya Chatterjee,PRD-OFF-PAP-537,GlossyPhoto Paper,Office Supplies,Paper,West,Maharashtra,Mumbai,2,2754.21,436.2,0.0,Standard Class,Not Returned
ORD-000649,2023-04-18,CUST-00121,Reyansh Pillai,PRD-HOM-DEC-707,AromaGlow Candle Set,Home & Kitchen,Decor,North,Punjab,Amritsar,6,10512.78,2153.46,0.05,Standard Class,Not Returned
ORD-000650,2025-09-27,CUST-00310,Aadhya Gupta,PRD-OFF-PAP-894,GlossyPhoto Paper,Office Supplies,Paper,West,Rajasthan,Jaipur,6,2208.19,492.02,0.2,First Class,Not Returned
ORD-000651,2024-07-17,CUST-00648,Sai Rao,PRD-CLO-KID-222,PlayTime Tshirt,Clothing,Kids Wear,South,Karnataka,Mysuru,2,2820.47,-285.42,0.25,Second Class,Not Returned
ORD-000652,2025-09-09,CUST-00281,Karthik Reddy,PRD-OFF-STA-493,WriteWell Pen Set,Office Supplies,Stationery,North,Uttar Pradesh,Noida,1,431.35,-47.81,0.3,Standard Class,Not Returned
ORD-000653,2024-01-14,CUST-00416,Kiara Chatterjee,PRD-OFF-STA-669,NoteBook Pack,Office Supplies,Stationery,West,Rajasthan,Udaipur,4,4417.97,741.95,0.0,Second Class,Not Returned
ORD-000654,2023-09-12,CUST-00772,Kiara Menon,PRD-OFF-STA-982,WriteWell Pen Set,Office Supplies,Stationery,North,Punjab,Ludhiana,7,9505.22,1967.14,0.25,Standard Class,Returned
ORD-000655,2024-02-27,CUST-00669,Diya Kumar,PRD-ELE-ACC-971,PowerBank 20000mAh,Electronics,Accessories,West,Maharashtra,Mumbai,1,24869.7,-2592.75,0.25,Same Day,Not Returned
ORD-000656,2023-01-01,CUST-00255,Vivaan Patel,PRD-FUR-BOO-243,ModernShelf Unit,Furniture,Bookcases,North,Haryana,Faridabad,7,10577.61,691.13,0.3,Standard Class,Returned
ORD-000657,2023-04-02,CUST-00243,Rohan Pillai,PRD-ELE-LAP-976,BizBook Air,Electronics,Laptops,West,Maharashtra,Nagpur,7,211515.06,-15515.78,0.25,Standard Class,Returned
